COP,2800,Java Programming,4,This is an intermediate level programming course using the Java computer language$ recommended for Computer Science and Computer Information systems majors. Students will learn to code$ compile$ and execute programs while learning advanced programming concepts and object oriented programming and design concepts and principles. Prerequisite: COP 1334. Laboratory fee. (3 hr. lecture; 2 hr. lab)
COP,2129,Advanced Cobol Programming,4,This is a second level course in COBOL programming recommended for Information Technology and Computer Information Systems majors. Students will learn advanced techniques of structured programming. Emphasis will be on design and execution of structured programming using various access methods. Special Fee. Prerequisite: COP1120. (3 hr. lecture$ 2 hr. lab)
COP,2129,Advanced Cobol Programming,4,This is a second level course in COBOL programming recommended for Information Technology and Computer Information Systems majors. Students will learn advanced techniques of structured programming. Emphasis will be on design and execution of structured programming using various access methods. Special Fee. Prerequisite: COP1120. (3 hr. lecture$ 2 hr. lab)
COP,1670,Introduction To Computing Through Mobile Application Development,4,This course is designed for students pursuing a degree in STEM. Students will learn basic computing principles and computational thinking through the development of mobile applications. They will work in teams to develop applications for mobile computing devices using a graphical software development environment$ such as AppInventor and Snap. A.S. degree credit only. Special fee. (3 hr. lecture; 2 hr. lab)
COP,2335,Object Oriented Programming Using C++,4,This second course in C++ programming is recommended for Computer Science and Computer Information Systems majors. Students will learn techniques and skills of object oriented programming including object-oriented modeling$ analysis$ and design. Prerequisite: COP1334. Knowledge of high school algebra is recommended. Laboratory fee. (3 hr. lecture; 2 hr. lab)
COP,2180,Perl Programming,4,This course provides a practical introduction to PERL programming for the biology/bioinformatics student. Through lectures$ real-world examples and extensive hands-on assignments$ the student will acquire an understanding of the PERL syntax and use it to create and execute PERL modules that solve common bioinformatics programming demands. Special fee. Prerequisites: CGS1145$ CIS 1321. (3 hr. lecture; 2 hr. lab)
COP,2180,Perl Programming,4,This course provides a practical introduction to PERL programming for the biology/bioinformatics student. Through lectures$ real-world examples and extensive hands-on assignments$ the student will acquire an understanding of the PERL syntax and use it to create and execute PERL modules that solve common bioinformatics programming demands. Special fee. Prerequisites: CGS1145$ CIS 1321. (3 hr. lecture; 2 hr. lab)
COP,2662,Android Application Development 2,4,This course for majors in Computer Science$ Computer Information Systems$and related disciplines teaches how to develop advanced Android applications. Students will learn how to create applications utilizing the advanced capabilities of Android smartphones$ including interfacing the application to the devices content providers databases$ GPS and location based services$ notifications$ background threads$ audio$ video$ SMS$ motion sensors and network connectivity.Prerequisites: COP2660$ 2800. Special fee. (3 hr. lecture; 2 hr. lab)
COP,2660,Android Application Development 1,4,This course teaches the principles of Android application development for majors in Computer Science$ Computer Information Systems$ and related disciplines. Students will learn how to create mobile applications for deployment to Android smartphones$ tablets or simulators utilizing open source software (Java$ Eclipse IDE$ Android Plug-In and Android SDK) for development. Emphasis will be placed on the underlying Android framework to create quality applications. Prerequisite: COP 1332 or COP 1334. Special Fee. (3 hr. lecture$ 2 hr. lab)
COP,2805C,Java Programming 2,4,This is an advanced level programming course using Java. Students will learn how to code$ compile and execute programs.  Topics include object serialization$ Java Collection$ sorting/searching algorithms$ multithreading and networking capabilities$ and Java databases.  Prerequisites: COP 2800. (3 hr. lecture; 2 hr. lab)
COP,2805C,Java Programming 2,4,This is an advanced level programming course using Java. Students will learn how to code$ compile and execute programs.  Topics include object serialization$ Java Collection$ sorting/searching algorithms$ multithreading and networking capabilities$ and Java databases.  Prerequisites: COP 2800. (3 hr. lecture; 2 hr. lab)
COP,2654,Iphone Application Development 1,4,This is an introduction to iOS programming course using the Objective C computer language$ recommended for Computer Science and Computer Information Systems majors. Students will learn to code$ compile and execute mobile iOS applications while learning advanced programming concepts and object oriented programming design concepts and principles. Prerequisite: COP 1332 or COP 1334. Special Fee. (3 hr. lecture$ 2 hr. lab)
COP,2800,Java Programming,4,This is an intermediate level programming course using the Java computer language$ recommended for Computer Science and Computer Information systems majors. Students will learn to code$ compile$ and execute programs while learning advanced programming concepts and object oriented programming and design concepts and principles. Prerequisite: COP 1334. Laboratory fee. (3 hr. lecture; 2 hr. lab)
COP,2658,Iphone Application Development 2,4,This intermediate iOS course teaches the principles of iPhone application development for majors in Computer Science$ Computer Information Systems$ and related disciplines. Students will learn how to create mobile applications that can be deployed to iPhone smartphones$ tablets or simulators utilizing Cocoa and XCode for development. Emphasis will be placed on learning the underlying iPhone framework and components in order to create quality mobile applications. Prerequisite: COP 2654. Special Fee. (3 hr. lecture$ 2 hr. lab)
COP,2333,Advanced Programming Concepts Using Visual Basic,4,This course provides Microsoft Visual Basic developers with the knowledge and skills needed to develop Microsoft. Net-based applications using Visual Basic.NET. Students use advanced programming and object oriented tools to create enterprise applications for the .NET Platform and to create more traditional Visual Basic applications that take advantage of the enhancements to the language. Prerequisite: COP1332. Laboratory fee. (3 hr. lecture; 2 hr. lab)
COP,2842,Developing Websites Using Php/Mysql,4,This is an intermediate course for students preparing to become web developers. Students will learn to develop dynamic$ interactive web sites using PHP5$ an open source programming language and MYSQL database Prerequisites: COP 1332 or COP 1334. aboratory fee. (3 hr. lecture; 2 hr lab)
CPO,2100,Comparative European Government,3,This course discusses the structures and functioning of the systems of government of three European states: Britain$ France$ and the Federal Republic of Germany. An attempt is made to analyze some of the current problems facing parliamentary governments$ and to assess their performance in resolving them. A prior course in History or Social Science is desirable. Offered first semester. Given in English. Offered through Overseas Study Program. (3 hr. lecture)
CRW,2002,Creative Writing 2,3,Imaginative writing in selected genres. (3 hr. lecture)
CRW,2001,Creative Writing 1,3,Imaginative writing in selected genres. (3 hr. lecture)
CTE,1922C,Fashion Selected Studies,3,This course focuses on the principles and techniques of applied clothing constructions. Students will learn to apply the principles and techniques of clothing construction using original student design and pattern work.   Prerequisite: CTE2310C ( 1 hr. lecture 4 hr. lab )
CTE,2388,Principles of Contemporary Retailing,3,In this course students will learn the operational segments of the fashion industry and their functions. The course focus is on the contributions employees add to sales productivity and customer satisfaction in retail establishments and on the exploration of new technologies and their impact on consumers' shopping experiences. Prerequisite: CTE1050. ( 3 hr. lecture )
CTE,2330C,Clothing Construction Methods Level 2,3,This course focuses on intermediate to advanced finishing techniques.  Students learn various fabric manipulation techniques along advanced collar$ hem and pocket finishes. Prerequisite: CTE 2310C. (1 hr. lecture$ 2 hr. lab)
CTE,2745C,Patternmaking Level 2,3,This course focuses the integration of flat pattern and draping. Students will learn the foundations of Draping as a design development and execution technique. How to move from the form to the flat and on to the body. Prerequisite: CTE 1743C. (1 hr. lecture$ 2 hr. lab)
CTE,1841C,Apparel Evaluation & Production,3,This is an introductory course in the apparel development process. Students will learn to facilitate the communication and coordination of pre-product development tasks achieved through linking design$ costing$ and manufacturing technology in the production setup for each design. Students will learn how outsourcing affects the product development process in editing garment designs and the line development calendar. Prerequisite: CTE2330C and CTE2745C. ( 1 hr. lecture$ 2 hr. lab )
CTE,1841C,Apparel Evaluation & Production,3,This is an introductory course in the apparel development process. Students will learn to facilitate the communication and coordination of pre-product development tasks achieved through linking design$ costing$ and manufacturing technology in the production setup for each design. Students will learn how outsourcing affects the product development process in editing garment designs and the line development calendar. Prerequisite: CTE2330C and CTE2745C. ( 1 hr. lecture$ 2 hr. lab )
CTE,2111C,Digital Fashion Portflio,3,In this course$ fashion merchandising students will create their capstone portfolio. Students will create marketing and merchandising plans$ complete with visual representations for 3 or more concepts. Marketing channels to be explored include but are not limited to online$ social media and brick and mortar. Students will integrate the use of Adobe Photoshop$ Adobe Illustrator and Microsoft Excel. (1 hr. lecture$ 2 hr. lab)  Prerequisite: CTE 2732C$ CTE 2802
CTE,2749C,Patternmaking Level 3,3,This course reinforces the students understanding of the art of draping and patternmaking and diverse methods the industry uses to create production patterns. Students will analyze draping and drafting techniques to create an awareness of which method is most applicable for a given situation. Analytical thinking and hands-on class experiences will strengthen students? skills$ thus enabling them to expand on their creativity and provide proper fit to their creations. Prerequisite:  CTE 2745C. (1 hr. lecture$ 2 hr. lab)
CTE,2342C,Clothing Construction Methods Level 3,3,This course advances students' knowledge about materials$ core properties and construction techniques that inform their choices made for silhouette creation and hands-on prototype development. Students will explore more advanced principles and techniques of unstructured draping using soft fabric for the creative interpretation and artistic development of contemporary designs. Emphasis on proportion$ balance and shape as related to design aesthetics. Prerequisite: CTE 2330C. (1 hr. lecture$ 4 hr. lab)
CTE,1921C,Fashion Selected Studies,3,This course focuses on the use and development of basic pattern blocks in a more creative way. Students will learn the intermediate process of design development through patterns and block usage. ( 1 hr. lecture 4 hr. lab )
CTE,2836,Global Merchandising,3,In this course students will learn the merchandising practices used around the world in fashion apparel companies$ both in retail and wholesale. American merchandising theory is used as a base of comparison in the consideration of various religions$ cultures$ legal systems$ and other global systems. ( 3 hr. lecture ) Corequisite: CTE2802
CTE,2310C,Clothing Construction Methods Level 1,3,Students will learn the basic elements of sewing utilized and incorporated into all designs in the garment industry. These garment structures form the fundamentals of sewing and are integrated into the construction methods used by each company in the applications to a specific design. Corequisite: CTE1743C. ( 1 hr. lecture$ 2 hr. lab )
CTE,1721C,Fashion Design 1,3,This course explores foundations of the design process$ the elements and principles of design. Elements of design described here are point$ line$ shape$ form$ space$ color$ and texture. Principles of design include balance$ proportion$ perspective$ emphasis$ movement$ pattern$ repetition$ rhythm$ variety$ harmony$ and unity. The student will develop$ present and execute design ideas exploring both elements and principles of design. Students also develop sketchbooks detailing the development of each project.  Prerequisite: CTE 1743C and CTE 2310C. ( 1 hr. lecture$ 2 hr. lab )
CTE,1922C,Fashion Selected Studies,3,This course focuses on the principles and techniques of applied clothing constructions. Students will learn to apply the principles and techniques of clothing construction using original student design and pattern work.   Prerequisite: CTE2310C ( 1 hr. lecture 4 hr. lab )
CTE,2732,Fashion Illustration Technology,3,This course introduces Computed Aided Design as it applies to Fashion Design and Fashion Merchandising. Using various computer software$ including but not limited to Adobe Photoshop and Adobe Illustrator$ students will learn the techniques to conceptualize and communicate design ideas and collections to create industry-standard presentations. ( 3 hr. lecture )
CTE,2330C,Clothing Construction Methods Level 2,3,This course focuses on intermediate to advanced finishing techniques.  Students learn various fabric manipulation techniques along advanced collar$ hem and pocket finishes. Prerequisite: CTE 2310C. (1 hr. lecture$ 2 hr. lab)
CTE,1401L,Introductory Textile Science Lab,1,The laboratory CTE 1401L course complements the Introductory Science CTE 1401 course. Students will learn the methods for basic identification of textile materials and rudimentary analysis techniques. The laboratory is also designed to support and parallel the concepts discussed in the lectures. ( 2 hr. lab )
CTE,2800,Textile$ Apparel & Retail Analysis,3,In this course students will learn about textile marketing of sustainable apparel and the textile value chains from product concept to the consumer. A variety of topics on global value chains$ market analysis$ product development$ manufacturing$ market and sourcing are explored. The global impact of trade and souring constraints are examined. Through readings$ case studies and in-class industry presentations$ students will explore a comprehensive array of contemporary issues$ both social and regulatory$ that help in understanding the complex value and supply chain. ( 3 hr. lecture )  Prerequisite: CTE2388
CTE,2802,Fashion Merchandising Stratigies,3,In this course students will gain comprehensive knowledge of the merchandising environment$ including the functions and objectives of the merchandising team$the principles and techniques of today's buyers$ planners$ product developers$ and account executives. ( 3 hr. lecture ) 
CTE,2342C,Clothing Construction Methods Level 3,3,This course advances students' knowledge about materials$ core properties and construction techniques that inform their choices made for silhouette creation and hands-on prototype development. Students will explore more advanced principles and techniques of unstructured draping using soft fabric for the creative interpretation and artistic development of contemporary designs. Emphasis on proportion$ balance and shape as related to design aesthetics. Prerequisite: CTE 2330C. (1 hr. lecture$ 4 hr. lab)
CTE,1801,Introduction to Fashion Merchandising,3,This introductory class provides an exposure to merchandising and terminology. Students will learn the entrepreneurs who influence the industry$ career possibilities and an overview of the components of a manufacturer's or retailer's promotional techniques. ( 3 hr. lecture )
CTE,1721C,Fashion Design 1,3,This course explores foundations of the design process$ the elements and principles of design. Elements of design described here are point$ line$ shape$ form$ space$ color$ and texture. Principles of design include balance$ proportion$ perspective$ emphasis$ movement$ pattern$ repetition$ rhythm$ variety$ harmony$ and unity. The student will develop$ present and execute design ideas exploring both elements and principles of design. Students also develop sketchbooks detailing the development of each project.  Prerequisite: CTE 1743C and CTE 2310C. ( 1 hr. lecture$ 2 hr. lab )
CTE,1920,Fashion Selected Studies,3,This introductory class provides an exposure to merchandising and terminology. Students will learn the entrepreneurs who influence the industry$ career possibilities and an overview of the components of a manufacturer's or retailer's promotional techniques. ( 3 hr. lecture )
CTE,2722C,Fashion Design 2,3,The course focuses on group design work and industry partnerships that allow students to experience real world design briefs. Students will explore design in a corporate setting either virtually or literally under the ethos of a corporate DNA$ projects are given and reviewed by community (corporate) partners. Students also experiment with new technologies including but not limited to laser cutting$ 3D printing$ and wearable technology. Students develop sketchbooks detailing the development process of each project. Prerequisite: CTE 1721C. (1 hr. lecture$ 2 hr. lab)
CTE,2722C,Fashion Design 2,3,The course focuses on group design work and industry partnerships that allow students to experience real world design briefs. Students will explore design in a corporate setting either virtually or literally under the ethos of a corporate DNA$ projects are given and reviewed by community (corporate) partners. Students also experiment with new technologies including but not limited to laser cutting$ 3D printing$ and wearable technology. Students develop sketchbooks detailing the development process of each project. Prerequisite: CTE 1721C. (1 hr. lecture$ 2 hr. lab)
CTE,2310C,Clothing Construction Methods Level 1,3,Students will learn the basic elements of sewing utilized and incorporated into all designs in the garment industry. These garment structures form the fundamentals of sewing and are integrated into the construction methods used by each company in the applications to a specific design. Corequisite: CTE1743C. ( 1 hr. lecture$ 2 hr. lab )
CTE,2749C,Patternmaking Level 3,3,This course reinforces the students understanding of the art of draping and patternmaking and diverse methods the industry uses to create production patterns. Students will analyze draping and drafting techniques to create an awareness of which method is most applicable for a given situation. Analytical thinking and hands-on class experiences will strengthen students? skills$ thus enabling them to expand on their creativity and provide proper fit to their creations. Prerequisite:  CTE 2745C. (1 hr. lecture$ 2 hr. lab)
CTE,1743C,Patternmaking Level 1,3,This course will focus on the development of basic blocks$ dart manipulation$ bodice$ skirt and sleeve styling methods in accordance with approved garment trade practices. Students will learn to draft and manipulate the various garment components and develop patterns and samples. Corequisite: CTE 2310C (1 hr. lecture$ 2 hr. lab )
CTE,1743C,Patternmaking Level 1,3,This course will focus on the development of basic blocks$ dart manipulation$ bodice$ skirt and sleeve styling methods in accordance with approved garment trade practices. Students will learn to draft and manipulate the various garment components and develop patterns and samples. Corequisite: CTE 2310C (1 hr. lecture$ 2 hr. lab )
CTE,2111C,Digital Fashion Portflio,3,In this course$ fashion merchandising students will create their capstone portfolio. Students will create marketing and merchandising plans$ complete with visual representations for 3 or more concepts. Marketing channels to be explored include but are not limited to online$ social media and brick and mortar. Students will integrate the use of Adobe Photoshop$ Adobe Illustrator and Microsoft Excel. (1 hr. lecture$ 2 hr. lab)  Prerequisite: CTE 2732C$ CTE 2802
CTE,1401,Textiles,3,This is a survey course designed for students majoring in fashion-related curriculum or with a general interest in textile materials. Students will learn basic elements of the transformation from fiber of textiles into finished goods. The course provides insights into textile manufactures with a primary focus on general textile applications relative to end-use consumer products. Students will learn the terminology needed for effective communication throughout the fashion supply chain$ gain insight and appreciation for the relative value of textile products and the appropriateness of specific textile uses. ( 3 hr. lecture )
CTE,2301,Product Development,3,In this course students will learn the concepts and methods by which retailers create special$ store-branded merchandise for targeted customer segments. The process of product development$ from research to production to distribution$ is studied. ( 3 hr. lecture ) Prerequisite: CTE1401L $ CTE1401
CTE,2120,Portfolio Collection Development,3,In this course$ the student will use both hand and digital techniques to develop a physical and online portfolio. The student will also incorporate target market and research built on previous course projects to produce a professional presentation ready for the industry. Prerequisite: CTE 2342C and CTE 2749C. ( 3 hr. lecture )
CTE,1921C,Fashion Selected Studies,3,This course focuses on the use and development of basic pattern blocks in a more creative way. Students will learn the intermediate process of design development through patterns and block usage. ( 1 hr. lecture 4 hr. lab )
CTE,1050,Introduction to Fashion Design and Related Industries,3,In this course$ the student will learn the functions and processes of the fashion industry from the designer?s and the merchant?s perspective. The student will also explore how products go from concept$ development$ production$ marketing and finally$ the consumer. The course explores the global interrelationships of the fashion industry segments. ( 3 hr. lecture )
CTE,2610,Fashion Forecasting and Research,3,In this course students will learn to explore and apply forecast research methods in preparation for developing$ planning$ purchasing$ or merchandising apparel lines and collections. Using the case study method$ trend research is evaluated through the use of scholarly texts$ articles$ databases$ and relevant websites to identify opportunities for growth and profitability in a fashion business. ( 3 hr. lecture ) 
CTE,2745C,Patternmaking Level 2,3,This course focuses the integration of flat pattern and draping. Students will learn the foundations of Draping as a design development and execution technique. How to move from the form to the flat and on to the body. Prerequisite: CTE 1743C. (1 hr. lecture$ 2 hr. lab)
CTE,1760C,Creative Design,3,In this capstone course$ the student will focus the acquisition of a multidisciplinary methodology needed to produce a collection. The student will also go through the various steps of building a collection$ from conception and range planning through to design$ execution and presentation. A minimum of 6 looks will be produced by the end of the semester. Prerequisite: CTE2342C and CTE2722C and 2749C. ( 1 hr. lecture$ 2 hr. lab )
CTE,1760C,Creative Design,3,In this capstone course$ the student will focus the acquisition of a multidisciplinary methodology needed to produce a collection. The student will also go through the various steps of building a collection$ from conception and range planning through to design$ execution and presentation. A minimum of 6 looks will be produced by the end of the semester. Prerequisite: CTE2342C and CTE2722C and 2749C. ( 1 hr. lecture$ 2 hr. lab )
CTS,1101,Introduction To Windows,2,Introduction to the Microsoft windows(TM) graphical user interface. Emphasis is on windowing concepts$ as well as learning how to run application programs and windows utilities$ manage files$ and transfer data. Students are shown how to combine different applications to use the full power of a desktop environment. Classes are conducted in a hands-on classroom$ with lectures and lab combined. Lab fee. A.S degree credit only. (1 hr. lecture; 2 hr. lab)
CTS,65,Database And Applications & Programming,2.5,This course is designed as an entry level programming language course for those who have a basic knowledge of microcomputer software. The student will create a database and then write user friendly programs to add$ delete$ and modify and create various reports. The 75 contact hours are comprised of both lecture and laboratory sessions or equivalent knowledge. Prerequisites: CGV 0010 or equivalent. Special fee. (75 contact hrs)
CTS,1120,Fundamentals Of Networking Security,4,This course provides a foundation of knowledge in the information technology security field. Students will learn general network security concepts; compliance and operational security; threats and vulnerabilities; application$ data$ and host security; access control and identity management; cryptography. Hands on training benefits the novice as well as the experienced network professional. ( 3 hr. lecture 2 hr. lab )
CTS,2671,Check Point Security Engineering,4,This course$ for students specializing in network security$ prepares students for the Check Point Certified Security Expert (CCSE) certification examination. Students learn how to configure$ build$ modify$ deploy and troubleshoot a secure network utilizing firewall technologies. Topics include clustering$ software acceleration$ advanced VPN concepts and implementation$ and monitoring and reporting tools. CTS1120 $ CTS1134 $ CTS2670( 3 hr. lecture 2 hr. lab )
CTS,1145,Cloud Essentials,4,The student will learn to demonstrate knowledge of Cloud computing from a business and technical perspective$ including Cloud concepts$ services$ architecture$ system integration$ connectivity$ data center migration$ administration$ security$ and technical support. Coverage includes preparation for the CompTIA Cloud Essentials certification examination. Corequisite: CTS1134. (3 hr. lecture$ 2 hr. lab)
CTS,50,Introduction To Microcomputers,2.5,This course introduces the student to modern microcomputer hardware and software. The topics covered include operation of microcomputer hardware and peripherals$ operating system commands$ word processing software and database management software. The 75 contact hours encompass both lecture and laboratory components. Special fee. (75 contact hrs)
CTS,2102,Operating System Principles,4,Students will become familiar with operating system functions and commands. Windows and UNIX operating systems are covered. Topics include file management$ backup and recovery procedures$ multiuser functionality$ communications and establishing interfaces. Prerequisites: CGS 1060$ COP 1332$ and COP1334. Laboratory fee. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,2334,Configuring Advanced Windows Servers,4,This course is intended for students preparing for IT careers as network support specialists and server administrators$ as well as candidates for industry certification. Students will learn how to perform the advanced configuration tasks required to deploy$ manage$ and maintain a Windows Server infrastructure. Recommended Preparation: CTS 2303$ CTS 2306$ or equivalent knowledge. Special Fee. (3 hr. lecture$ 2 hr. lab)
CTS,2404,Distributed Applications With Visual Basic,4,This course will teach Microsoft Visual Basic programmers how to build N-tier client/server solutions for Microsoft Windows using Windows DNA and Com+ technologies. It includes developing distributed applications that conform to the Microsoft Solution Framework$ and is designed to teach Visual Basic programmers$ who currently develop desktop applications$ how to build n-tier$ client/server solutions. Also it will prepare students to take Microsoft's Certification Exam for Distributed Applications with Microsoft Visual Basic; it is a required course for MCSD and elective for MCDBA. Prerequisites: COP 2333. Laboratory fee. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,2303,Configuring Windows Servers,4,This course is intended for students preparing for IT careers as network support specialists and server administrators$ as well as candidates for industry certification. Students will learn how to implement and configure Windows Server core services. Recommended Preparation: CGS 1060$ CTS 1134$ or equivalent knowledge. Special Fee. (3 hr. lecture$ 2 hr. lab)
CTS,2447,Intermediate Oracle Database Applications,4,In this course$ students will gain an opportunity to broaden their Developer/2000 form-building skills. They will use Project Builder to manage application files and multiple transactions across modules. Students will also learn how to create multiple-form applications and will practice enhancing their applications with custom menus$ reports and charts. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,2310,Design$ Implement$ Manage Network Security,4,This course provides the information and skills necessary to design$ implement$ manage$ maintain$ and troubleshoot security in a Microsoft Windows Server network infrastructure. It is intended for students preparing to be IT systems engineers and security specialists who are responsible for implementing and managing security policies and procedures for an organization. Prepares students for the MCSE Security specialization. Pre/corequisite: CTS 2306; may be waived for individuals with current MCSA certification or equivalent experience. Laboratory fee. (3 hr. lecture; 2 hr. lab)
CTS,2125,Hardening The Infrastructure,4,The course explores concepts of network defense and countermeasures as well as hardware and software required to design$ configure$ and implement secure networks. Students install and use various security tools; learn techniques for collecting$ monitoring$ and auditing security activities; analyze threats and intrusions for various business scenarios; and learn how to apply security policies to protect normal business operations. This course prepares students for the SCNP Hardenit the infrastructure certification exam. May be repeated up to three (3) times with different versions of the software when there have been substantial or significant version changes. Pre/corequisite: CTS 1120 may be waived for individuals with current Security + certification or equivalent experience. (3 hr. lecture; 2 hr. lab)
CTS,2823,Developing Internet Applications Using Apache,4,This course is designed for students who are preparing to become web developers. Students will learn to build dynamic$ web-based applications using open-source technologies such as Linux$ Apache$ MySQL$ and PHP (LAMP). Prerequisites: CTS 1111$ COP 2842$ COP 2843. Laboratory Fee. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,81,Supporting Windows Professional,2.5,A study of the terminology$ components$ design$ installation and management of local area networks and a consideration of other data communication equipment. Featured topics: elements of LAN system$ LAN standards$ design considerations$ installation$ LAN administration$ and user operation. Special fee. (75 contact hrs)
CTS,2670,Check Point Security Administration,4,This course$ designed for students specializing in network security$ prepares students for the Check Point Certified Security Administrator (CCSA) certification exam. Students will learn how to install security gateways; configure rules on servers; create a rule base; assign user permissions; schedule backups and upgrades; monitor and troubleshoot common network traffic. CTS1134 $ CTS1120 ( 3 hr. lecture 2 hr. lab )
CTS,2361,Sharepoint Administration,4,This is a comprehensive course for students majoring in Internet Services$ Database Technology Microsoft Database Administrator (DBA)$ Computer Programming and Analysis$ and for students preparing for Microsoft SharePoint certification exams. Students will learn how to install$ configure$ and administer Microsoft SharePoint and also how to manage and monitor sites and users by using Microsoft SharePoint. Prerequisite: CTS1437. Special fee. (3 hr. lecture; 2 hr. lab)
CTS,2451,Business Intelligence: Integration Services & Reporting,4,This course is designed to provide students with the skills necessary for advanced web-based applications. Students will learn how to analyze businessrequirements to determine data access and data tr ansfer requirements and how to apply database and problem solving skills to build data flow$ design integration services$ and reporting services. Prerequisite: CTS1437 or CTS2433. Laboratory fee. (3 hr. lecture; 2 hr. lab)
CTS,1801,Multimedia And Animation,4,This course introduces computer science and non-majors to the tools and techniques to create multimedia and animated presentations. Students will learn how to make appropriate hardware and software decisions$ how to select and use various authoring systems and tools$ and how to publish their work to the Web. Prerequisite: CGS1060. Laboratory fee. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,45,Advanced Programming In Basic,2.5,This is the second programming course using QuickBASIC with complex concepts$ applications$ files$ design and algorithms. Course emphasizes problem solving using applications for commercial and business problems encountered by professional programmers. Special fee. (75 contact hrs)
CTS,2448,Oracle Report Building,4,In this course$ students will build a variety of standard and custom reports in a client-server environment. Working in a graphical user interface (GUI) environment$ students will learn how to retrieve$ display and format data in many styles to create tabular$ matrix$ mailing label and letter reports. They will also learn how to customize more complex reports$ embed graphical charts in reports and use the Intelligent Remote Reports Server. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,1134,Networking Technologies,4,This course will provide an introduction to the technical areas of network connectivity$ data communications$ and communication protocols. Emphasis onunderstanding the foundation of networking techn ologies and data communication concepts. Topics covered will include an exploration of computer networking development$ the OSI reference model$ data signaling$ data translation$ standards for communications and data transmissions$ network topologiesand access methods. Laboratory fee. (3 hr. lecture; 2 hr. lab)
CTS,2433,Microsoft Sql Implementation,4,A comprehensive course in learning how to design and implement enterprise database solutions using SQL. Working through a system of modular lessons and hands-on labs to comprehend SQL Architecture. Prerequisite: CTS 1437. Laboratory fee. (3 hr. lecture; 2 hr. lab)
CTS,66,Database Programming,2.5,This is not an introductory course. Basic familiarity with creating and manipulating dBASE IV data files from the dot prompt and control center a prerequisite. Previous familiarity with frequently used dBASE IV commands$ functions$ and set commands is required. In this course you will create data files and information tackling procedures for someone else to use. Macros$ program models$ debugging techniques$ networking$ runtime modules$ template language$ and advanced business applications are included. Special fee. (75 contact hrs.)
CTS,2375C,Cloud Infrastructure And Services,4,This course helps students develop technical expertise in cloud computing and prepares them for the AWS (Amazon Web Services) Solutions Architect - Associate certification exam. Students will learn the essentials of cloud computing$ business security and compliance considerations$ migrating to the cloud$ architecting a cloud server$ and how to troubleshoot cloud services. ( 3 hr. lecture 2 hr. lab )
CTS,1650,Ccna 1: Cisco Fundamentals,4,This is the first course of the four-course Cisco curriculum that will prepare students for professional certification as a Cisco Certified Network Associate (CCNA). Students will learn networking concepts and practices$ network terminology and protocols$ the OSI reference model$ cabling$ cabling tools$ routers$ router and switch configurations$ LAN/WAN topologies$ IP addressing$ and network standards. Special Fee. (3 hr. lecture$ 2 hr. lab)
CTS,2652,Ccna 3: Advanced Routing And Switching,4,This is the third course of the four-course Cisco curriculum that will prepare the student for professional certification as a Cisco Certified Network Associate (CCNA). Students will learn how to create virtual local area networks (VLANs)$ configure inter VLAN routing$ and implement wireless network access and VLAN security. Prerequisite: CTS1651. Special Fee. (3 hr. lecture$ 2 hr. lab)
CTS,2670,Check Point Security Administration,4,This course$ designed for students specializing in network security$ prepares students for the Check Point Certified Security Administrator (CCSA) certification exam. Students will learn how to install security gateways; configure rules on servers; create a rule base; assign user permissions; schedule backups and upgrades; monitor and troubleshoot common network traffic. CTS1134 $ CTS1120 ( 3 hr. lecture 2 hr. lab )
CTS,2444,Oracle Database Performance Tuning,4,This course teaches students tuning steps which can be used to improve database performance. Students will learn through a combination of demonstrations$ lectures$ and lab exercises$ gaining practicalexperience tuning an Oracle database. Students wi ll also learn how to recognize$ troubleshoot and resolve common performance related problems in administering an Oracle database. Pre-requisite: CTS2442. Laboratory fee. (3 hr. lecture; 2 hr. lab)
CTS,1131,A+ Computer Essentials & Support,4,This is an intermediate level course designed for students preparing for A+ certification as a support technician. Students will learn how to install$ configure$ upgrade and replace computer system components; how to troubleshoot operating systems$ laptops$ portable devices$ printers$ scanners$ network devices and security measures; and how to provide professional IT support and customer service. Prerequisite: CGS 1560. Laboratory fee. A.S. degree credit only. (3 hr. lecture; 2 hr. lab)
CTS,1651,Ccna 2: Routing And Switching,4,This is the second course of the four-course Cisco curriculum that will prepare the student for professional certification as a Cisco Certified Network Associate (CCNA). Students will learn the architecture$ components and operation of routers and switches$ LAN (Local Area Networks) switch protocols and operations$ VLANs (Virtual Local Area Networks)$ network routing protocols and concepts$ static and dynamic routing$ router and switch configuration and troubleshooting$ and IP Address services. Prerequisite: CTS 1650. Special Fee. (3 hr. lecture$ 2 hr. lab)
CTS,2451,Business Intelligence: Integration Services & Reporting,4,This course is designed to provide students with the skills necessary for advanced web-based applications. Students will learn how to analyze businessrequirements to determine data access and data tr ansfer requirements and how to apply database and problem solving skills to build data flow$ design integration services$ and reporting services. Prerequisite: CTS1437 or CTS2433. Laboratory fee. (3 hr. lecture; 2 hr. lab)
